id,lat,lon,name
3659749178,-27.57167,153.089084,Warrigal Road Green Link
3665668268,-27.4352186,153.0319824,The Green Edge
3797764882,-34.1931346,149.0295982,Green Valley
3877578944,-37.2621899,150.0504291,Green Cape
3909300732,-29.4728746,153.3609226,Green Point
3972526525,-29.9752845,153.2305487,Green Hills
3975068648,-42.6815821,146.9377189,Gretna Green Hotel
3980826703,-38.3819727,144.9913905,Green Olive on Red Hill
4102394012,-37.8648214,145.0283276,The Green Goose
4235392086,-40.9046461,144.6560356,Green Point
4265984317,-33.8406057,151.2764243,Green Point
4290718662,-42.25665,147.7311,Green Tier
4293045772,-42.60419,147.18179,Green Valley
4305503285,-32.761209,151.589853,Green Hills Post Office
4310173573,-27.9321287,153.4002848,Green Leaf Malay
4313961978,-33.907526,150.867617,Green Valley Post Office
4343834892,-28.2305866,153.1335204,Green Mountains
4374907080,-36.1072732,149.1416158,Green Mountain Blue ii
4378692621,-37.1438747,144.4549447,East Metcalfe (Green Hill) Cemetery
4415960408,-27.4806403,153.0122526,The Green Grocer
4478115483,-18.455792,143.2990464,Green Hills Station
4493349290,-38.0372471,145.3452138,Fiddlers Green Retirement Village/Gloucester Ave
4574486997,-37.770703,144.9616387,Green Lotus Tattoo
4580010586,-34.5784933,150.8691998,Green Poppy
4625262360,-34.0179375,150.2685998,Green Wattle Mountain
4682522193,-28.0015289,153.4280507,Fiddlers Green irish bar ＆ restaurant
4828073294,-27.4513275,153.058514,Green Grass Home & Body
4852881779,-37.8783903,144.7111157,All Green Nursery
4858102524,-33.4625429,151.3631793,Green Point Christian College
4905647504,-37.8165593,144.8891085,Green Collective
4971920177,-32.5334611,115.7192087,Kevin Green Real Estate
4999143530,-13.2009469,130.7006279,Green Ant Creek Picnic Area
5085190099,-35.3554254,149.0982632,Green bamboo
5085901744,-28.0363519,153.4257561,Green Car Park
5172779625,-27.907329,153.313602,Green Lantern Coaster
5173975844,-35.4014296,147.1315721,Green Hills
5203972834,-33.0237154,151.6450267,Green Point Dr opp Sugarglider Ct
5203972835,-33.0234062,151.6471772,"Belmont Hospital, Green Point Dr"
5207828482,-33.9006381,150.8597925,Green Valley Dental
5213706386,-37.9538978,145.1513053,Green Healthy Groceries Tân Hưng Phát
5325384315,-35.1390758,138.47392,Green Pritchard & Co Accountants Pty Ltd
5365007621,-33.8784355,151.2215492,Green Park Hotel
5419846470,-41.2756413,147.2769556,Green Shed
5474427404,-37.9902606,145.0846444,Gerry Green Reserve/Chandler St
5495580637,-28.6462562,153.6151786,The Green Bistro
5517730145,-38.1815539,144.3278321,Green Laundry
5583351292,-33.7563719,151.1538452,Pottery Green Bakers
5638787997,-37.7388898,145.0017797,Green and Gold Flowers
5674778810,-35.1661475,138.8011488,Green Hills Range
5676639833,-33.8234065,151.1958136,Green Gourmet
5695791028,-38.1105318,145.282239,The Green Door
5756525361,-32.3055201,152.5189394,Green Cathedral
5757986707,-33.8693736,151.2687393,The Green Fund
5775632954,-16.9261072,145.7708019,Green Ant Cantina
5776748420,-37.7747918,144.9606604,Green Refectory
5777927876,-33.9674653,151.106895,Green Health
5777927950,-33.9677562,151.1050089,Green Season Gift Shop
5795788907,-33.9069618,151.2123881,Green Square Medical Practice
5811615920,-35.1341692,138.5446757,Northwood Green Reserve
5824599124,-41.5280971,146.832776,The Green Door
5828314077,-42.73476,147.2388636,Green Point Rd Stop 56 Out
5828432394,-42.7376099,147.2423592,Green Point Rd Stop 57 Out
5828640318,-42.7375986,147.2421864,Green Point Rd Stop 57 In
5828640335,-42.7347659,147.2386317,Green Point Rd Stop 56 In
5828844166,-33.8970697,151.1287299,Village Green Cafe
5892409772,-38.1174702,145.1495805,Green Cottage
5893803902,-33.9161595,151.240202,Green Therapies Centre Massage
5950335435,-36.1234934,146.8873258,Green Room Yoga & Wellness
5971306458,-33.9130297,151.2396278,Green Wall Healing Centre
5971956683,-30.516079,151.6494209,Green Plumbing Energy and Gas
5982692321,-38.3263824,143.064236,Green Con
6033569522,-37.8009663,144.8990197,Green Kiwi
6035839142,-17.023056,145.8333282,Green Hill
6042482819,-28.9818,153.3512,Green Forest
6052072287,-34.89323,117.7818,Green Valley
6052074148,-34.68306,118.4156,Green Range
