lat,lon
-37.749195,145.08932
-17.975203,122.344666
-33.976574,151.06631
-37.689182,145.1096
-27.26851,152.85875
-27.50514,153.01917
-28.396875,153.19402
-37.865795,145.07191
-35.1656,149.16237
-37.880005,145.19109
-27.31606,153.06354
-28.19913,153.18803
-33.875,151.19167
-35.667988,150.30711
-27.456923,152.99347
-33.976574,151.06631
-37.89973,145.11896
-37.880005,145.19109
-35.27722,149.17545
-20.871067,140.83452
-24.85333,152.3362
-34.07,150.77078
-35.268326,149.0625
-15.905917,125.54478
-37.89973,145.11896
-34.15617,115.51828
-27.31606,153.06354
-14.977767,143.57721
-33.89785,148.00317
-37.94233,145.69142
-32.674137,151.53607
-35.27722,149.17545
-37.749195,145.08932
-37.880005,145.19109
-35.27722,149.17545
-16.531454,145.13231
-35.1656,149.16237
-27.50514,153.01917
-37.7279,145.11786
-27.31606,153.06354
-41.01151,147.40492
-37.880005,145.19109
-26.338629,152.89119
-37.836452,145.12854
-37.749195,145.08932
-35.25099,149.36621
-20.64056,134.78139
-27.31606,153.06354
-37.89973,145.11896
-17.975203,122.344666
-34.442627,150.83606
-33.74174,151.12424
-20.40143,148.58669
-34.07,150.77078
-33.084267,151.44048
-27.31606,153.06354
-37.749195,145.08932
-17.975203,122.344666
-37.829796,144.98053
-35.28368,149.15903
-37.87092,144.98383
-34.835033,118.340385
-33,150.13963
-27.31606,153.06354
-38.24969,145.0311
-34.463474,150.84294
-37.829796,144.98053
-37.880005,145.19109
-37.89973,145.11896
-31.434732,152.9075
-17.486906,140.84389
-27.622524,153.15623
-37.892075,145.11665
-17.975203,122.344666
-34.84297,150.4233
-37.880005,145.19109
-33.36522,151.47511
-36.51007,147.41321
-37.749195,145.08932
-27.31606,153.06354
-16.806452,145.64001
-37.880005,145.19109
-31.983982,116.03298
-37.880005,145.19109
-37.749195,145.08932
-33.041084,136.6134
-27.49224,153.04738
-37.7264,145.04001
-34.83099,138.73878
-17.975203,122.344666
-34.442627,150.83606
-17.975203,122.344666
-37.749195,145.08932
-41.44621,147.11899
-37.73922,145.16612
-35.27722,149.17545
-37.844402,145.01003
-29.102222,151.74638
-26.695,152.61362
-27.535875,152.99284
-35.1656,149.16237
-38.5401,143.97205
-19.21148,146.75468
-33.976574,151.06631
-27.510677,153.08293
-27.476233,152.9638
-33.77608,151.067
-35.5141,138.56952
-37.879467,145.18976
-38.209427,144.50806
-35.83208,145.15381
-33.976574,151.06631
-17.92329,122.357155
-27.48319,153.11497
-37.829796,144.98053
-32.72336,151.53728
-37.70936,145.13516
-26.44787,152.86954
-29.59796,151.36368
-27.433836,152.46516
-17.92329,122.357155
-37.795517,145.00328
-33.77313,151.10126
-18.04059,144.88206
-36.12898,146.60706
-37.77234,144.98518
-17.977152,122.34145
-37.7264,145.04001
-36.4489,141.78612
-31.430353,152.60977
-34.57724,142.70966
-27.53259,153.24821
-27.299135,153.03667
-12.629167,143.38345
-27.338657,152.77124
-38.25941,144.51398
-37.850067,144.1826
-37.69115,144.9052
-34.442627,150.83606
-37.880005,145.19109
-16.531454,145.13231
-14.602416,132.1466
-38.2192,145.04665
-37.7264,145.04001
-27.510677,153.08293
-27.48319,153.11497
-34.442627,150.83606
-17.975203,122.344666
-27.299135,153.03667
-12.629167,143.38345
-27.454752,152.93504
-33.976574,151.06631
-12.3998,130.931
-29.727179,151.73938
-33.77313,151.10126
-17.975203,122.344666
-37.880005,145.19109
-27.6736,153.15479
-19.21148,146.75468
-27.496586,153.02296
-38.209427,144.50806
-27.476233,152.9638
-34.442627,150.83606
-34.755585,142.34315
-37.880005,145.19109
-33.74025,151.24368
-35.875652,148.9856
-35.27722,149.17545
-32.622143,149.57706
-42.94818,147.34882
-34.442627,150.83606
-37.79545,145.00618
-18.04059,144.88206
-12.409754,130.8228
-28.00277,152.64111
-27.267754,153.00383
-34.945145,144.76169
-30.649206,152.39929
-34.442627,150.83606
-34.76359,150.63762
-37.880005,145.19109
-31.147705,152.21617
-38.2192,145.04665
-33.782673,150.9819
-33.536175,115.527336
-37.70936,145.13516
-34.442627,150.83606
-38.47022,144.89792
-17.975203,122.344666
-16.595,145.33945
-37.86681,145.12492
-27.43459,152.99751
-33.768917,151.15845
-32.74055,151.60017
-33.77608,151.067
-31.953514,152.59538
-37.880005,145.19109
-17.508505,126.073944
-15.558656,144.44571
-33.8434,151.07068
-26.44787,152.86954
-32.889256,151.70166
-33.73404,151.1317
-33.5309,150.65366
-26.777517,152.88695
-33.52673,150.85432
-27.399052,152.78859
-37.54249,143.82443
-33.768917,151.15845
-38.158768,144.32135
-27.645796,152.55873
-34.77517,150.69328
-37.880005,145.19109
-38.209427,144.50806
-19.21148,146.75468
-32.840584,151.70335
-36.55156,144.36035
-37.70936,145.13516
-17.26456,145.48369
-21.15751,149.15854
-18.04059,144.88206
-26.44787,152.86954
-37.73922,145.16612
-27.51397,153.22578
-37.78014,144.93741
-37.90687,145.04803
-37.829796,144.98053
-31.927607,115.81229
-27.709368,153.2306
-37.79796,144.9612
-35.26205,149.0685
-29.92504,150.95961
-37.73583,145.1603
-37.88427,145.14226
-38.35095,144.28427
-17.956118,122.22333
-37.880005,145.19109
-37.79796,144.9612
-27.534609,152.8636
-34.410114,150.87534
-27.43847,152.93297
-21.621666,146.58417
-34.442627,150.83606
-37.839954,145.8016
-37.880005,145.19109
-32.80286,151.72119
-26.88122,151.59512
-27.55611,152.79944
-33.0382,150.0333
-29.102222,151.74638
-34.442627,150.83606
-29.881025,152.44727
-17.975203,122.344666
-37.889133,145.07384
-37.05387,144.22722
-28.54532,150.30429
-37.124416,145.91037
-37.914837,145.20833
-37.636475,144.84555
-36.34057,145.36285
-37.79545,145.00618
-21.140669,148.63246
-27.53372,152.87807
-37.628544,145.50385
-35.27805,149.11015
-37.90779,145.10837
-37.829796,144.98053
-37.880005,145.19109
-35.263687,149.1492
-36.69166,146.94179
-33.94799,150.97678
-17.18228,145.55374
-34.9286,138.59972
-27.476233,152.9638
-33.470005,149.05751
-37.99792,144.59175
-37.880005,145.19109
-33.796497,151.01518
-37.093727,145.10416
-33.80924,138.62253
-33.88229,151.26453
-12.7617,131.50089
-37.636475,144.84555
-33.309273,151.40976
-33.911263,151.18301
-27.391712,152.82095
-27.49224,153.04738
-38.069805,145.46045
-27.492939,153.00732
-32.0902,115.82424
-37.636475,144.84555
-27.535875,152.99284
-33.38047,151.39877
-24.8651,113.689
-19.21148,146.75468
-27.464718,153.02045
-35.27805,149.11015
-37.906075,145.09862
-37.878857,145.11365
-27.535875,152.99284
-17.975203,122.344666
-37.749195,145.08932
-27.49224,153.04738
-34.57178,150.85204
-14.817654,125.764534
-37.78924,144.9508
-28.214643,153.10706
-32.72336,151.53728
-37.79545,145.00618
-38.00524,144.41254
-27.49224,153.04738
-21.070024,148.63722
-31.164356,142.38367
-33.78656,150.66753
-34.442627,150.83606
-37.880005,145.19109
-35.53071,149.06584
-19.21148,146.75468
-12.90627,131.65076
-26.693586,152.89642
-41.444267,148.19646
-17.97448,122.32
-34.442627,150.83606
-27.35446,152.90445
-27.535875,152.99284
-37.749195,145.08932
-35.408062,149.12895
-34.057903,150.70042
-37.892075,145.11665
-37.69115,144.9052
-37.829796,144.98053
-27.53259,153.24821
-27.535875,152.99284
-37.89698,145.1527
-37.73922,145.16612
-16.685976,145.32545
-38.08333,145.08333
-27.499868,153.01605
-37.829796,144.98053
-17.975203,122.344666
-27.54181,152.99503
-37.749195,145.08932
-19.21148,146.75468
-21.1785,149.0572
-37.892075,145.11665
-37.69115,144.9052
-27.551275,153.05174
-37.880005,145.19109
-12.707674,142.17957
-37.89698,145.1527
-38.171146,144.32347
-32.6875,149.10777
-38.80212,143.47733
-35.52917,149.07826
-19.19166,146.77333
-27.535875,152.99284
-18.04059,144.88206
-27.26851,152.85875
-27.55372,153.19736
-27.318075,153.06525
-33.68417,150.59415
-27.48995,152.74554
-37.878857,145.11365
-17.975203,122.344666
-35.265705,149.14925
-27.26851,152.85875
-27.49224,153.04738
-30.496395,120.90787
-18.287394,143.5496
-37.70936,145.13516
-28.213055,153.15157
-37.79545,145.00618
-31.927607,115.81229
-37.749195,145.08932
-27.39227,152.82076
-35.33574,149.02255
-33.489727,151.33415
-31.430353,152.60977
-37.829796,144.98053
-37.880005,145.19109
-36.8878,142.36406
-20.478106,147.7568
-27.55344,152.2472
-37.71299,145.06094
-27.492939,153.00732
-27.510561,153.06984
-34.063297,150.74686
-37.880005,145.19109
-33.90884,150.89757
-27.326876,152.92818
-37.921635,145.20352
-27.462862,152.88335
-29.98511,146.91695
-31.430353,152.60977
-38.069805,145.46045
-37.79954,145.16672
-35.84411,145.43616
-29.827679,146.82019
-33.78224,151.23576
-33.837486,151.07426
-35.328587,149.11684
-31.645832,152.84056
-33.90074,151.19832
-16.803562,145.36534
-37.836452,145.12854
-37.945755,145.22188
-37.84171,144.9821
-15.036583,144.17209
-37.88116,145.11736
-42.94818,147.34882
-37.889973,145.19968
-26.37509,152.75662
-27.535875,152.99284
-37.749195,145.08932
-37.84171,144.9821
-27.386683,152.78537
-27.52999,153.25095
-31.430353,152.60977
-34.057903,150.70042
-37.79722,145.28288
-43.01858,147.2711
-37.89973,145.11896
-35.27805,149.11015
-28.197912,152.21584
-31.928185,115.8087
-27.542961,153.07327
-21.070024,148.63722
-37.87304,145.18944
-38.574554,145.69699
-28.21379,152.02438
-29.424969,146.67133
-28.20336,151.5651
-31.742912,115.78474
-14.821575,125.71747
-26.191435,153.03001
-37.87304,145.18944
-27.299135,153.03667
-28.231205,153.38647
-12.409754,130.8228
-34.077515,150.75609
-35.27805,149.11015
-33.91602,151.12842
-37.88469,145.14955
-37.87304,145.18944
-27.48319,153.11497
-27.26851,152.85875
-19.21148,146.75468
-37.829796,144.98053
-27.24913,152.75871
-27.542961,153.07327
-27.464718,153.02045
-37.87304,145.18944
-12.400278,130.92334
-19.21148,146.75468
-37.651,144.86594
-37.878857,145.11365
-30.976763,152.62431
-12.49705,131.0098
-35.264034,149.1668
-37.87304,145.18944
-36.05524,144.98112
-37.749195,145.08932
-37.88469,145.14955
-34.442627,150.83606
-28.846975,151.91972
-37.574585,143.87335
-37.88469,145.14955
-37.87304,145.18944
-33.92394,150.96931
-37.749195,145.08932
-38.14225,146.4457
-33.77313,151.10126
-37.87317,145.06845
-28.009277,153.31764
-27.526045,152.82121
-37.87304,145.18944
-27.416857,152.44635
-37.749195,145.08932
-33.74432,150.92262
-34.442627,150.83606
-27.498827,153.00356
-31.430353,152.60977
-38.069805,145.46045
-35.46129,149.96658
-16.531454,145.13231
-38.24969,145.0311
-31.087223,141.70528
-34.442627,150.83606
-27.498827,153.00356
-31.430353,152.60977
-37.88469,145.14955
-27.42251,153.514
-37.836452,145.12854
-37.749195,145.08932
-27.462862,152.88335
-34.442627,150.83606
-27.498827,153.00356
-28.247387,153.37201
-37.927086,145.3359
-30.846197,115.41005
-27.529633,152.9759
-27.489944,152.74544
-32.480225,152.35977
-37.878857,145.11365
-27.498827,153.00356
-18.523582,143.32791
-36.820045,144.22427
-21.67636,139.33884
-27.36079,152.98633
-34.76031,142.32234
-15.844626,129.11261
-37.878857,145.11365
-31.642916,152.79814
-36.15042,144.2274
-37.77098,144.98482
-37.87304,145.18944
-27.535875,152.99284
-31.838955,115.779526
-31.41679,152.91664
-35.21532,149.0213
-37.423008,145.70879
-41.451366,148.17656
-37.88469,145.14955
-38.16696,145.21227
-27.91164,152.66316
-37.89973,145.11896
-31.41679,152.91664
-34.442627,150.83606
-12.45665,131.0514
-31.430353,152.60977
-37.927086,145.3359
-37.87304,145.18944
-33.5309,150.65366
-38.24969,145.0311
-28.230707,153.13597
-37.82985,145.02399
-27.380394,153.02579
-37.97126,145.01643
-27.264292,152.1158
-37.87304,145.18944
-24.807148,152.44002
-37.89973,145.11896
-25.25816,152.56538
-37.774704,144.98788
-37.54249,143.82443
-12.463265,130.83717
-27.41667,151.75
-34.03122,151.04404
-27.06952,152.68385
-27.556335,152.82101
-17.956118,122.22333
-27.374147,151.64458
-23.693338,132.74142
-17.975203,122.344666
-33.7994,151.10931
-37.87304,145.18944
-31.927607,115.81229
-37.749195,145.08932
-17.956118,122.22333
-27.393755,152.94768
-35.947216,139.46748
-30.88557,153.0404
-31.33399,152.91183
-37.81086,145.14159
-17.975203,122.344666
-37.749195,145.08932
-18.04059,144.88206
-43.20438,147.9625
-35.1656,149.16237
-37.73977,144.83894
-23.4504,132.5496
-37.87304,145.18944
-37.73977,144.83894
-27.43459,152.99751
-27.535875,152.99284
-37.37629,143.9544
-26.4019,153.04901
-35.74837,144.92857
-23.7648,133.76611
-37.87304,145.18944
-35.265705,149.14925
-37.806152,145.20827
-27.35446,152.90445
-33.15333,150.14137
-34.47486,142.3581
-33.42997,149.5498
-33.97356,151.02577
-12.42676,132.9548
-31.927607,115.81229
-27.43459,152.99751
-37.712685,145.0501
-37.898167,145.19983
-35.1656,149.16237
-28.200037,153.18854
-18.2251,127.6665
-12.42676,132.9548
-37.839954,145.8016
-37.683956,145.09601
-36.046894,146.97966
-37.898167,145.19983
-42.90734,147.29141
-17.67775,146.0388
-21.076653,149.20601
-26.76223,153.13226
-37.839954,145.8016
-37.806152,145.20827
-36.159286,146.64204
-37.898167,145.19983
-27.326876,152.92818
-22.321003,119.951965
-35.730778,143.90955
-37.87304,145.18944
-27.535875,152.99284
-31.949965,115.78055
-32.919262,115.7101
-37.898167,145.19983
-37.95159,145.01376
-38.3544,144.95804
-33.8986,151.2377
-37.87304,145.18944
-17.975203,122.344666
-27.462862,152.88335
-37.76854,144.95094
-21.61045,146.90976
-24.689665,150.98602
-16.249342,145.31682
-37.9086,145.10416
-37.87304,145.18944
-17.956118,122.22333
-28.221199,153.12067
-34.755527,142.33844
-19.30511,146.77759
-38.054443,141.26863
-27.607372,152.74994
-25.357044,131.04442
-35.01653,138.58836
-17.975203,122.344666
-24.793417,144.70506
-25.400183,152.9109
-33.897705,151.23415
-28.00277,152.64111
-31.927607,115.81229
-29.780931,151.3475
-37.87304,145.18944
-37.88072,145.08861
-37.774704,144.98788
-37.86681,145.12492
-21.20553,148.88876
-35.1656,149.16237
-17.956118,122.22333
-21.168442,148.50449
-37.87304,145.18944
-33.89883,151.23534
-18.25282,144.59381
-15.558656,144.44571
-26.71383,152.8729
-27.53989,153.21518
-27.535875,152.99284
-29.780931,151.3475
-37.87304,145.18944
-28.25,145.08333
-17.42944,145.20111
-27.22505,152.72176
-37.902897,145.17393
-28.8585,151.636
-17.956118,122.22333
-27.08489,153.17113
-35.08771,138.55748
-37.669895,145.17998
-33.821186,151.29689
-37.76854,144.95094
-33.897705,151.23415
-29.78806,151.14992
-27.535875,152.99284
-27.47186,152.95122
-35.08771,138.55748
-33.54683,150.66032
-37.09124,145.2029
-27.14167,152.95833
-37.89307,145.10863
-19.21148,146.75468
-35.265705,149.14925
-37.72063,145.04848
-35.27003,149.15808
-30.678377,152.96252
-33.897705,151.23415
-27.98764,145.60875
-19.30511,146.77759
-36.10138,143.70056
-17.956118,122.22333
-18.21777,142.82304
-38.16696,145.21227
-17.67712,141.06937
-28.835224,151.93843
-37.76854,144.95094
-37.898167,145.19983
-29.750856,151.097
-27.535875,152.99284
-19.08667,137.00833
-26.70758,152.87064
-27.535875,152.99284
-33.897705,151.23415
-37.76474,145.09161
-37.89307,145.10863
-36.29182,146.4873
-27.340511,153.078
-32.071976,152.54706
-28.19813,153.18706
-37.75565,145.31236
-26.71788,151.92613
-34.11445,151.04665
-12.458279,130.83286
-26.91809,152.91492
-17.96666,122.38333
-33.72036,151.0277
-37.87304,145.18944
-30.678377,152.96252
-33.897705,151.23415
-38.26194,146.22583
-33.897705,151.23415
-27.49224,153.04738
-37.78924,144.9508
-28.196701,153.1875
-38.16696,145.21227
-30.678377,152.96252
-33.897705,151.23415
-23.793968,149.06325
-33.897705,151.23415
-28.832558,151.9371
-18.201061,144.57214
-32.39888,152.47249
-37.87304,145.18944
-27.709368,153.2306
-31.444792,152.46814
-31.451626,152.73407
-33.897705,151.23415
-27.49224,153.04738
-27.299135,153.03667
-21.1785,149.0572
-30.678377,152.96252
-27.535875,152.99284
-12.445654,130.83614
-30.881601,153.07045
-30.648693,153.01187
-31.479115,152.92197
-27.48319,153.11497
-31.87039,115.99705
-27.3925,152.81783
-17.975203,122.344666
-31.444792,152.46814
-38.38698,145.14119
-37.75252,145.09763
-37.81725,145.02332
-23.798697,145.27574
-37.7453,144.982
-37.73419,144.96957
-30.678377,152.96252
-35.27805,149.11015
-34.755527,142.33844
-37.644615,143.8967
-37.889133,145.07384
-27.299135,153.03667
-37.94233,145.69142
-37.73419,144.96957
-27.535875,152.99284
-37.77412,145.26984
-38.00524,144.41254
-28.18417,153.03972
-37.21342,145.72513
-27.664295,152.54059
-16.71557,125.459755
-27.535875,152.99284
-37.89219,145.10553
-37.9524,144.4234
-26.383204,152.8648
-31.566397,147.1943
-26.3328,150.61707
-27.48319,153.11497
-34.07,150.77078
-17.384245,128.3325
-30.678377,152.96252
-30.509043,151.66557
-37.71696,145.15324
-27.498827,153.00356
-38.05263,146.5128
-26.694149,152.98163
-28.194933,153.18422
-27.531025,152.86664
-19.48297,121.25993
-26.225,152.475
-33.95122,150.96713
-30.886131,153.06702
-37.7497,145.30975
-27.48319,153.11497
-17.415829,124.94077
-37.88515,145.17332
-27.402386,120.649086
-27.331245,152.92793
-16.53,145.13937
-26.63825,152.4498
-16.53,145.13937
-35.338375,149.07555
-37.94233,145.69142
-19.216679,146.7561
-27.709368,153.2306
-33.81491,151.13081
-37.885117,144.99536
-37.91031,145.13676
-16.53,145.13937
-27.48319,153.11497
-21.1785,149.0572
-37.73419,144.96957
-17.975203,122.344666
-36.08333,143.75
-19.21148,146.75468
-27.543982,153.27585
-30.432713,151.21198
-27.48319,153.11497
-34.127296,142.0273
-34.416122,150.87505
-37.73419,144.96957
-27.462862,152.88335
-38.38698,145.14119
-31.444792,152.46814
-16.53,145.13937
-28.17155,151.6918
-27.462862,152.88335
-37.73419,144.96957
-35.404022,149.11041
-27.462862,152.88335
-34.755527,142.33844
-28.203741,151.56386
-37.749195,145.08932
-27.48319,153.11497
-31.41679,152.91664
-37.8949,144.43837
-27.531385,152.9747
-27.424152,152.90277
-23.086414,148.02322
-31.92606,115.80704
-24.85333,152.3362
-27.48319,153.11497
-35.33574,149.02255
-37.8949,144.43837
-24.723394,150.99358
-33.81491,151.13081
-37.71696,145.15324
-34.07888,151.08398
-37.749195,145.08932
-42.917137,147.27383
-35.33574,149.02255
-40.743885,144.97876
-31.430353,152.60977
-28.230707,153.13597
-16.53,145.13937
-37.91031,145.13676
-37.749195,145.08932
-35.24699,149.17706
-37.8863,145.01086
-17.67712,141.06937
-37.90779,145.10837
-37.78699,144.57182
-16.53,145.13937
-37.91031,145.13676
-37.749195,145.08932
-37.712685,145.0501
-34.07,150.77078
-37.80312,145.19647
-18.523582,143.32791
-28.73397,143.96724
-35.24824,149.16338
-31.47713,152.66382
-37.89973,145.11896
-32.0021,116.06291
-37.73642,144.98901
-33.75192,151.16005
-33.863895,151.21675
-27.439013,152.89273
-34.43383,150.87482
-19.25346,121.48714
-37.749195,145.08932
-16.249342,145.31682
-34.07,150.77078
-28.381805,153.56143
-35.07356,144.86096
-37.83311,145.14261
-31.92606,115.80704
-19.25346,121.48714
-37.749195,145.08932
-37.836452,145.12854
-37.7453,144.982
-28.038105,153.16423
-42.94818,147.34882
-38.00524,144.41254
-29.48333,142.24083
-37.78889,145.04364
-28.231205,153.38647
-27.529633,152.9759
-33.969677,151.06032
-27.525763,153.02025
-34.63121,146.09758
-35.048058,141.72166
-31.47713,152.66382
-12.563423,131.3035
-38.00524,144.41254
-37.106922,142.4233
-30.531704,151.66054
-27.553085,152.95352
-43.060234,147.86351
-37.76854,144.95094
-35.320576,148.95616
-12.563423,131.3035
-37.79059,145.0078
-16.531454,145.13231
-35.33574,149.02255
-34.848347,148.94286
-33.863895,151.21675
-27.520914,152.86157
-31.92606,115.80704
-12.712561,143.28917
-19.315903,146.73868
-37.712685,145.0501
-27.462862,152.88335
-27.553085,152.95352
-30.3723,153.0883
-24.85333,152.3362
-27.70083,153.19194
-19.7266,147.53313
-32.78727,116.92474
-33.682888,150.31412
-35.33574,149.02255
-12.410356,130.82195
-27.48319,153.11497
-31.028685,152.78348
-31.92606,115.80704
-32.05,151.68333
-12.396642,130.84723
-37.836452,145.12854
-35.33574,149.02255
-37.73419,144.96957
-31.430353,152.60977
-27.449883,153.09993
-12.376245,130.86049
-37.64208,143.87471
-36.390213,145.39537
-15.79028,128.69194
-35.33574,149.02255
-31.74262,115.7786
-36.62702,146.56442
-24.85333,152.3362
-37.88014,145.1924
-37.54871,144.73717
-37.95557,145.55106
-16.531454,145.13231
-35.33574,149.02255
-27.535875,152.99284
-33.902016,151.22583
-27.565,152.71138
-31.968735,152.5933
-27.42808,152.44766
-37.71343,144.99377
-37.712685,145.0501
-35.33574,149.02255
-35.362328,148.87572
-37.70936,145.13516
-38.00524,144.41254
-37.89158,145.12845
-37.747517,145.06682
-32.737297,151.56169
-16.531454,145.13231
-42.90463,147.3243
-37.73419,144.96957
-31.980268,151.81732
-38.26194,146.22583
-37.88014,145.1924
-38.16696,145.21227
-23.96142,151.38612
-17.04202,145.35143
-32.31325,152.42844
-37.71699,145.06049
-32.74055,151.60017
-37.672302,143.88794
-37.88014,145.1924
-37.69084,145.09729
-27.565,152.71138
-37.65311,143.88553
-36.08333,143.75
-27.531025,152.86664
-32.0902,115.82424
-37.87878,145.1354
-37.82633,145.16132
-37.773182,144.8604
-28.590834,153.2192
-27.535875,152.99284
-35.33574,149.02255
-27.531025,152.86664
-27.499868,153.01605
-37.92605,145.1208
-37.82633,145.16132
-37.69084,145.09729
-33.77385,151.07784
-35.29972,149.11917
-37.98533,145.61055
-37.73419,144.96957
-27.476233,152.9638
-35.44598,141.99577
-27.823149,153.41536
-12.54558,131.08025
-33.77385,151.07784
-37.92605,145.1208
-28.230707,153.13597
-31.74262,115.7786
-37.70936,145.13516
-37.89158,145.12845
-35.25,144.75
-30.799906,152.988
-38.12058,145.15375
-37.74533,145.12717
-32.70512,151.61543
-25.8141,153.06438
-32.0902,115.82424
-37.88014,145.1924
-37.78924,144.9508
-37.708054,145.14328
-38.12058,145.15375
-37.99731,145.13025
-35.33574,149.02255
-25.8141,153.06438
-38.158768,144.32135
-37.99731,145.13025
-37.92126,147.72809
-37.6787,147.91795
-37.892075,145.11665
-37.88014,145.1924
-35.33574,149.02255
-14.977767,143.57721
-16.5794,145.18672
-37.88014,145.1924
-17.96666,122.38333
-34.12228,147.45055
-28.713068,151.99977
-37.78333,148.15
-36.16238,146.23444
-36.12207,143.7271
-33.02133,146.17445
-37.88014,145.1924
-37.906075,145.09862
-30.291534,119.2762
-37.39634,142.47343
-37.88014,145.1924
-27.50514,153.01917
-31.46723,152.89404
-12.56,132.3064
-37.87878,145.1354
-37.712276,145.07162
-31.875954,146.85597
-19.3168,146.7526
-35.831997,145.05656
-27.50514,153.01917
-37.779533,145.04599
-27.48995,152.74554
-37.92605,145.1208
-32.727028,151.63889
-37.73318,145.17111
-34.734753,150.52812
-37.88014,145.1924
-27.50514,153.01917
-31.444792,152.46814
-36.15042,144.2274
-38.220642,145.04712
-12.372698,130.87027
-34.12228,147.45055
-34.734753,150.52812
-37.99731,145.13025
-27.462862,152.88335
-31.92606,115.80704
-29.7745,151.10776
-10.89062,142.3883
-37.99731,145.13025
-30.799906,152.988
-34.447502,150.83313
-27.212652,153.06969
-35.23945,149.15314
-14.977767,143.57721
-37.69115,144.9052
-33.77385,151.07784
-34.077324,151.05527
-42.969486,147.19243
-37.9524,144.4234
-31.489468,152.91014
-34.442627,150.83606
-36.12207,143.7271
-35.27493,149.1105
-27.561312,153.04375
-30.852905,152.6375
-35.27003,149.15808
-31.33433,148.47212
-36.4544,141.66913
-37.82442,145.11119
-31.92606,115.80704
-42.708485,147.27182
-37.892075,145.11665
-37.78924,144.9508
-35.27003,149.15808
-30.976763,152.62431
-37.99731,145.13025
-27.364601,152.79567
-31.444792,152.46814
-27.48319,153.11497
-37.892075,145.11665
-37.906075,145.09862
-14.601034,132.1491
-35.27805,149.11015
-37.91057,145.13438
-37.829796,144.98053
-31.92606,115.80704
-37.88361,145.18916
-37.892075,145.11665
-37.65882,145.08582
-27.42808,152.44766
-35.404022,149.11041
-37.88014,145.1924
-37.829796,144.98053
-17.975203,122.344666
-37.69115,144.9052
-33.77385,151.07784
-37.78924,144.9508
-27.635286,153.0404
-27.451185,153.18352
-33.65074,151.26134
-37.878857,145.11365
-31.444792,152.46814
-27.607391,151.93246
-37.9524,144.4234
-27.340511,153.078
-32.909412,151.75273
-27.535875,152.99284
-37.88014,145.1924
-34.442627,150.83606
-27.937048,153.17973
-42.94818,147.34882
-37.9524,144.4234
-37.906075,145.09862
-27.139622,152.63922
-25.25,130.75
-37.88014,145.1924
-32.02316,115.77034
-18.302,143.3514
-42.94818,147.34882
-31.742912,115.78474
-37.906075,145.09862
-37.863518,144.81766
-37.880005,145.19109
-38.00524,144.41254
-34.442627,150.83606
-31.444792,152.46814
-27.48319,153.11497
-31.133024,152.27946
-37.906075,145.09862
-33.897705,151.23415
-37.880005,145.19109
-37.68754,145.20088
-34.442627,150.83606
-23.436,150.45398
-37.914837,145.20833
-31.133024,152.27946
-37.906075,145.09862
-43.01799,147.49574
-30.678377,152.96252
-32.78727,116.92474
-27.47186,152.95122
-31.444792,152.46814
-16.636192,145.3272
-35.27805,149.11015
-27.340511,153.078
-27.635286,153.0404
-37.79545,145.00618
-36.379486,145.3593
-37.636475,144.84555
-27.937048,153.17973
-33.863895,151.21675
-27.347546,152.94235
-33.76166,140.12434
-27.58296,151.99365
-27.535875,152.99284
-37.64639,144.86806
-19.19166,146.77333
-37.779533,145.04599
-37.85002,145.04279
-37.88116,145.11736
-37.78924,144.9508
-33.897705,151.23415
-17.67712,141.06937
-34.94923,144.76135
-37.636475,144.84555
-28.582855,153.48659
-27.664295,152.54059
-37.88116,145.11736
-17.96666,122.38333
-33.897705,151.23415
-27.535875,152.99284
-37.85694,144.25648
-37.89866,145.11342
-33.32593,140.80627
-27.479404,151.92981
-37.01759,145.123
-31.430353,152.60977
-17.990868,122.35714
-37.88515,145.17332
-34.11445,151.04665
-37.636475,144.84555
-31.444792,152.46814
-27.537539,153.03737
-27.498543,153.09163
-32.00924,151.96391
-33.897705,151.23415
-37.73419,144.96957
-33.760727,150.74396
-27.56104,152.73582
-31.444792,152.46814
-37.78924,144.9508
-27.347546,152.94235
-38.15299,144.37994
-17.990868,122.35714
-17.975203,122.344666
-31.544382,115.683716
-28.967222,117.21778
-28.035982,148.57544
-35.57482,142.06575
-26.635893,152.44797
-33.75643,151.14824
-31.7889,152.6098
-17.975203,122.344666
-31.885078,116.09373
-37.636475,144.84555
-31.444792,152.46814
-37.91031,145.13676
-31.742912,115.78474
-31.430353,152.60977
-33.897705,151.23415
-37.880005,145.19109
-31.444792,152.46814
-37.636475,144.84555
-28.026552,152.27866
-34.47945,150.85298
-29.98511,146.91695
-36.79224,144.99309
-17.977392,122.34454
-37.880005,145.19109
-31.444792,152.46814
-42.97144,147.33084
-31.444792,152.46814
-33.215916,141.16711
-35.27805,149.11015
-33.863895,151.21675
-33.897705,151.23415
-27.535875,152.99284
-25.066912,148.05257
-37.636475,144.84555
-31.444792,152.46814
-37.78889,145.04364
-35.27805,149.11015
-33.863895,151.21675
-33.897705,151.23415
-27.535875,152.99284
-27.392954,153.09273
-37.878857,145.11365
-33.58333,150.75
-26.30563,151.9814
-27.454586,153.04774
-27.542961,153.07327
-25.898554,153.05786
-34.9413,117.9756
-31.963814,115.83401
-28.213055,153.15157
-27.315866,153.06285
