X,Y,OBJECTID,asset_id,TreeType,SpeciesName,CommonName,TreeHeight,TreeCanopyEW,TreeCanopyNS,Tree_Status
151.2213119,-33.88371504,30422,TS36631,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.1834229,-33.89507125,30825,TS15027,Street Tree,Jacaranda mimosifolia,Jacaranda,11,6,8,Tree
151.1837542,-33.89553223,30826,TS14988,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,5,Tree
151.1834703,-33.89487023,30830,TS14997,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,12,Tree
151.1836974,-33.89536196,30832,TS15014,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,4,Tree
151.1840024,-33.89675296,30835,TS15053,Street Tree,Jacaranda mimosifolia,Jacaranda,10,6,7,Tree
151.1839761,-33.89609034,30837,TS15056,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,5,Tree
151.1847163,-33.89544533,30941,TS15249,Street Tree,Jacaranda mimosifolia,Jacaranda,11,9,6,Tree
151.1987484,-33.89841076,31120,TS15446,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,6,Tree
151.1987731,-33.89808577,31121,TS31527,Street Tree,Jacaranda mimosifolia,Jacaranda,7,3,4,Tree
151.1994252,-33.89991077,31123,TS15476,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,9,Tree
151.1995501,-33.90026446,31124,TS15481,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,7,Tree
151.1998206,-33.90138404,31125,TS15485,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.1996424,-33.90098747,31126,TS15489,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,11,Tree
151.1996916,-33.90111263,31128,TS15483,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,5,Tree
151.2002361,-33.90219374,31135,TS15508,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,3,Tree
151.200778,-33.90358718,31136,TS15490,Street Tree,Jacaranda mimosifolia,Jacaranda,8,3,4,Tree
151.2013053,-33.9044674,31138,TS15519,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.2013966,-33.90468524,31139,TS15518,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,3,Tree
151.201228,-33.90471804,31140,TS39602,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.2106025,-33.89190402,31150,TS15563,Street Tree,Jacaranda mimosifolia,Jacaranda,11,11,10,Tree
151.2105425,-33.89201893,31152,TS31826,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,4,Tree
151.2100929,-33.89435511,31167,TS15596,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,4,Tree
151.209729,-33.89548277,31172,TS15619,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.2093769,-33.89710637,31233,TS15647,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,10,Tree
151.2093367,-33.89730778,31234,TS15649,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,10,Tree
151.209349,-33.89814901,31244,TS15694,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,5,Tree
151.2094335,-33.8976725,31245,TS15695,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,5,Tree
151.2100136,-33.8953567,31260,TS15766,Street Tree,Jacaranda mimosifolia,Jacaranda,13,7,9,Tree
151.196296,-33.87585206,31272,TS17898,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.1984,-33.87957096,31287,TS17921,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,12,Tree
151.1983431,-33.87947599,31351,TS17919,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,12,Tree
151.2000257,-33.88642874,31609,TS32838,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,2,Tree
151.199939,-33.8868081,31610,TS15824,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,5,Tree
151.2064479,-33.87350795,31785,TS31634,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,6,Tree
151.206703,-33.873114,31798,TP13941,Street Tree,Jacaranda mimosifolia,Jacaranda,14,15,16,Tree
151.2208569,-33.88459344,31890,TS16104,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.1999461,-33.90160861,31934,TS16185,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,3,Tree
151.207747,-33.896283,31943,TS32599,Street Tree,Jacaranda mimosifolia,Jacaranda,12,13,10,Tree
151.2095945,-33.89650555,31945,TS16227,Street Tree,Jacaranda mimosifolia,Jacaranda,6,7,7,Tree
151.2043031,-33.921405,32039,TS34935,Street Tree,Jacaranda mimosifolia,Jacaranda,3,3,2,Tree
151.1860343,-33.90236798,32115,TS16470,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,5,Tree
151.1861312,-33.90235173,32116,TS16471,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,7,Tree
151.1930982,-33.86746077,32404,TS19438,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,5,Tree
151.1932532,-33.86729739,32405,TS31380,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,4,Tree
151.193016,-33.86748905,32463,TS19434,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.19529,-33.87585401,32550,TS17516,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,8,Tree
151.2013713,-33.88510048,32723,TS32185,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.1930846,-33.86736445,32741,TS19444,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,5,Tree
151.1931669,-33.86743202,32743,TS19433,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,4,Tree
151.1930131,-33.86739298,32744,TS19439,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,3,Tree
151.1935391,-33.86728274,32745,TS19442,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.1956629,-33.87656589,32762,TS19512,Street Tree,Jacaranda mimosifolia,Jacaranda,16,18,10,Tree
151.195535,-33.87637303,32765,TS19518,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,6,Tree
151.195405,-33.87614001,32767,TS19502,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,5,Tree
151.196859,-33.88046693,32969,TS20053,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.193723,-33.87024459,32997,TS19964,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,7,Tree
151.1902756,-33.86880342,33102,TS20418,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,8,Tree
151.1897911,-33.86911264,33143,TS20421,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,11,Tree
151.1900164,-33.86896058,33145,TS20427,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,8,Tree
151.1901105,-33.86886277,33146,TS20429,Street Tree,Jacaranda mimosifolia,Jacaranda,11,7,7,Tree
151.1905036,-33.86954052,33148,TS20433,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.2098315,-33.90491952,33302,TS16771,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.2097193,-33.90488236,33303,TS16772,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.2095879,-33.90482995,33304,TS16773,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,4,Tree
151.2096123,-33.90475528,33305,TS16778,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,3,Tree
151.210063,-33.90704098,33440,TS34291,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,8,Tree
151.1938202,-33.87025476,33534,TS19951,Street Tree,Jacaranda mimosifolia,Jacaranda,11,16,11,Tree
151.1939376,-33.87060798,33536,TS19963,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.1906502,-33.86912336,33688,TS20402,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,10,Tree
151.1905064,-33.86913433,33690,TS20407,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,4,Tree
151.1904759,-33.86887932,33692,TS20411,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.1906173,-33.86898248,33693,TS20412,Street Tree,Jacaranda mimosifolia,Jacaranda,11,7,11,Tree
151.1902444,-33.86868511,33695,TS20417,Street Tree,Jacaranda mimosifolia,Jacaranda,15,15,12,Tree
151.1898511,-33.86924265,33696,TS20424,Street Tree,Jacaranda mimosifolia,Jacaranda,11,8,9,Tree
151.1899587,-33.86908552,33697,TS20425,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,8,Tree
151.1903993,-33.86868351,33698,TS20416,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.1905496,-33.86943073,33699,TS20404,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,2,Tree
151.2048064,-33.85831502,33772,TP12083,Street Tree,Jacaranda mimosifolia,Jacaranda,12,14,16,Tree
151.1966751,-33.87635907,33897,TS17896,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.192679,-33.86636496,34139,TS18388,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.2163057,-33.87175957,34215,TS32192,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,6,Tree
151.20664,-33.87337603,34310,TP13942,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,9,Tree
151.191631,-33.86804819,34787,TS22027,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,6,Tree
151.1917471,-33.8679149,34788,TS22030,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,8,Tree
151.1924348,-33.86772246,34789,TS22018,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.192449,-33.867716,34790,TS33992,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,1,Tree
151.1920651,-33.86776898,34791,TS33993,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.1929447,-33.86741479,34804,TS19443,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,5,Tree
151.1934989,-33.8671945,34805,TS19446,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,4,Tree
151.1934389,-33.86732897,34806,TS19436,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,4,Tree
151.195214,-33.87579897,34818,TS19500,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,8,Tree
151.195252,-33.87586707,34819,TS19501,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,6,Tree
151.195461,-33.87622704,34825,TS19522,Street Tree,Jacaranda mimosifolia,Jacaranda,15,14,6,Tree
151.19525,-33.875783,34827,TS17515,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,8,Tree
151.1943714,-33.87135827,34945,TS19962,Street Tree,Jacaranda mimosifolia,Jacaranda,10,13,11,Tree
151.197261,-33.88016703,34972,TS20057,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,5,Tree
151.197533,-33.88017002,34974,TS33792,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,3,Tree
151.195982,-33.881847,35008,TS22232,Street Tree,Jacaranda mimosifolia,Jacaranda,11,7,9,Tree
151.196072,-33.88235898,35010,TS22233,Street Tree,Jacaranda mimosifolia,Jacaranda,10,5,4,Tree
151.19617,-33.88292598,35012,TS22242,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,7,Tree
151.1961919,-33.883042,35013,TS22240,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,4,Tree
151.22671,-33.87074398,35130,TS35012,Street Tree,Jacaranda mimosifolia,Jacaranda,11,8,9,Tree
151.1906873,-33.86938965,35185,TS20400,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,10,Tree
151.1906041,-33.86886434,35187,TS20414,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,9,Tree
151.1898887,-33.86895122,35188,TS20423,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,5,Tree
151.2000713,-33.88666016,35272,TS22686,Street Tree,Jacaranda mimosifolia,Jacaranda,13,12,11,Tree
151.199952,-33.88674553,35273,TS22690,Street Tree,Jacaranda mimosifolia,Jacaranda,13,7,10,Tree
151.2000119,-33.88698825,35277,TS22691,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,10,Tree
151.194791,-33.88261299,35393,TS22868,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,6,Tree
151.1947359,-33.88212605,35394,TS22865,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,11,Tree
151.19475,-33.88221697,35395,TS22872,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,10,Tree
151.194762,-33.88234799,35396,TS22863,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,5,Tree
151.197783,-33.88006394,35665,TS34672,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,6,Tree
151.1906273,-33.86957408,35736,TS20398,Street Tree,Jacaranda mimosifolia,Jacaranda,12,4,5,Tree
151.1906608,-33.86926392,35737,TS20401,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,10,Tree
151.1904937,-33.86899563,35739,TS20409,Street Tree,Jacaranda mimosifolia,Jacaranda,6,7,6,Tree
151.2176838,-33.8786985,35831,TS23372,Street Tree,Jacaranda mimosifolia,Jacaranda,13,17,18,Tree
151.1834016,-33.89146913,35901,TS23486,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.1861498,-33.89140179,35902,TS23481,Street Tree,Jacaranda mimosifolia,Jacaranda,15,12,13,Tree
151.185807,-33.89124633,35903,TS23465,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,12,Tree
151.1834266,-33.89129006,35904,TS23470,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,8,Tree
151.1840763,-33.89129026,35905,TS23474,Street Tree,Jacaranda mimosifolia,Jacaranda,14,11,14,Tree
151.1873439,-33.89123848,35906,TS23503,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,9,Tree
151.1869238,-33.89138361,35907,TS23501,Street Tree,Jacaranda mimosifolia,Jacaranda,11,14,15,Tree
151.1841259,-33.89143599,35908,TS34137,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.184053,-33.89143996,35909,TS34138,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.185243,-33.89141097,35910,TS34633,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.220456,-33.87302297,35922,TS34141,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,2,Tree
151.2203089,-33.87300001,35923,TS23566,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,8,Tree
151.220013,-33.87294902,35924,TS23567,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,7,Tree
151.2164201,-33.87165166,36150,TS32191,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,5,Tree
151.2162656,-33.87181228,36151,TS32193,Street Tree,Jacaranda mimosifolia,Jacaranda,9,5,6,Tree
151.2064225,-33.85749876,36284,TS21318,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,8,Tree
151.1914699,-33.86812788,36331,TS22026,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,6,Tree
151.192172,-33.86772303,36332,TS34868,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,1,Tree
151.2266269,-33.87045919,36485,TS22401,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,9,Tree
151.2271718,-33.87144624,36489,TS22407,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,8,Tree
151.2269928,-33.87124131,36490,TS22412,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,6,Tree
151.226842,-33.87100802,36492,TS35017,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.1912115,-33.86821535,36675,TS22025,Street Tree,Jacaranda mimosifolia,Jacaranda,11,12,12,Tree
151.195908,-33.88140497,36728,TS22225,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,11,Tree
151.2271018,-33.87136218,36769,TS22408,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,11,Tree
151.2000569,-33.8867513,36845,TS22687,Street Tree,Jacaranda mimosifolia,Jacaranda,14,12,15,Tree
151.1998785,-33.88784584,36848,TS22709,Street Tree,Jacaranda mimosifolia,Jacaranda,10,7,6,Tree
151.1999042,-33.88772195,36849,TS22711,Street Tree,Jacaranda mimosifolia,Jacaranda,14,11,10,Tree
151.194729,-33.88204101,36897,TS31251,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.194723,-33.88197302,36898,TS22867,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.2000972,-33.8865361,37048,TS22689,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,9,Tree
151.194558,-33.88041194,37082,TS22850,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,8,Tree
151.1945999,-33.88081708,37083,TS22849,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.194659,-33.88136196,37084,TS22860,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,7,Tree
151.1851498,-33.89142403,37314,TS23487,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,7,Tree
151.1853,-33.89142507,37315,TS23488,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,9,Tree
151.1874498,-33.89136655,37318,TS23485,Street Tree,Jacaranda mimosifolia,Jacaranda,11,19,14,Tree
151.1862632,-33.89123501,37319,TS23466,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,9,Tree
151.1838572,-33.89128414,37320,TS23472,Street Tree,Jacaranda mimosifolia,Jacaranda,17,14,12,Tree
151.1839556,-33.8912837,37321,TS23473,Street Tree,Jacaranda mimosifolia,Jacaranda,15,16,15,Tree
151.1831232,-33.89129829,37322,TS23508,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,6,Tree
151.1833235,-33.89129178,37333,TS23510,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,8,Tree
151.1867535,-33.89122717,37334,TS23511,Street Tree,Jacaranda mimosifolia,Jacaranda,9,13,12,Tree
151.1880409,-33.89121943,37335,TS23497,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,1,Tree
151.185792,-33.89139498,37336,TS34632,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.1829327,-33.89129233,37337,TS23515,Street Tree,Jacaranda mimosifolia,Jacaranda,5,1,1,Tree
151.1837618,-33.89146047,37338,TS23494,Street Tree,Jacaranda mimosifolia,Jacaranda,5,1,2,Tree
151.2172137,-33.87241719,37343,TS23534,Street Tree,Jacaranda mimosifolia,Jacaranda,9,12,12,Tree
151.217232,-33.87253234,37344,TS23536,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,7,Tree
151.2187,-33.87274907,37354,TS23559,Street Tree,Jacaranda mimosifolia,Jacaranda,8,11,10,Tree
151.2194079,-33.87275209,37355,TS34636,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.219182,-33.87282195,37357,TS23561,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.2201349,-33.87286701,37358,TS23572,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,4,Tree
151.2199719,-33.87283995,37359,TS23575,Street Tree,Jacaranda mimosifolia,Jacaranda,10,14,15,Tree
151.219859,-33.87282299,37360,TS23576,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,7,Tree
151.2201181,-33.87296695,37363,TS23563,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,7,Tree
151.219759,-33.87280892,37364,TS23574,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.219476,-33.87882902,37476,TS34638,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,3,Tree
151.2196084,-33.87819061,37477,TS23963,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,12,Tree
151.21965,-33.87871494,37480,TS23973,Street Tree,Jacaranda mimosifolia,Jacaranda,6,2,3,Tree
151.1856404,-33.89141151,37507,TS23489,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,11,Tree
151.1867317,-33.89138709,37508,TS23482,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.1872487,-33.89137567,37509,TS23484,Street Tree,Jacaranda mimosifolia,Jacaranda,9,11,10,Tree
151.1830402,-33.89129319,37510,TS23479,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,6,Tree
151.183767,-33.89128227,37511,TS23471,Street Tree,Jacaranda mimosifolia,Jacaranda,16,15,17,Tree
151.1870894,-33.89121715,37512,TS23469,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,11,Tree
151.1829225,-33.89152095,37513,TS23512,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,4,Tree
151.1831606,-33.89148821,37514,TS23514,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,6,Tree
151.1854534,-33.89141281,37515,TS23516,Street Tree,Jacaranda mimosifolia,Jacaranda,9,5,4,Tree
151.1832145,-33.89129333,37516,TS23509,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.184219,-33.89143402,37517,TS34806,Street Tree,Jacaranda mimosifolia,Jacaranda,3,3,1,Tree
151.1836125,-33.89128071,37518,TS23475,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,2,Tree
151.2161076,-33.87234049,37520,TS23519,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,4,Tree
151.219027,-33.87268905,37526,TS23549,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.2194,-33.87285694,37527,TS23562,Street Tree,Jacaranda mimosifolia,Jacaranda,6,7,6,Tree
151.21871,-33.87264299,37529,TS23553,Street Tree,Jacaranda mimosifolia,Jacaranda,5,1,2,Tree
151.2199519,-33.87294003,37530,TS23568,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,9,Tree
151.1910618,-33.86818339,37739,TS22021,Street Tree,Jacaranda mimosifolia,Jacaranda,11,13,13,Tree
151.1910192,-33.86828845,37761,TS22023,Street Tree,Jacaranda mimosifolia,Jacaranda,15,13,12,Tree
151.1920075,-33.86780033,37764,TS22032,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,7,Tree
151.191438,-33.86801731,37767,TS22019,Street Tree,Jacaranda mimosifolia,Jacaranda,6,7,5,Tree
151.1921621,-33.86782388,37768,TS22035,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,5,Tree
151.191582,-33.86806794,37769,TS34248,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.192332,-33.86765901,37770,TS34250,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,2,Tree
151.1920534,-33.86787891,37771,TS22034,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.2195381,-33.87857193,37822,TS34808,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.2195903,-33.87824689,37824,TS23964,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,10,Tree
151.219491,-33.87871896,37827,TS40843,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.2270428,-33.87129631,37981,TS22409,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.1998746,-33.88712899,38053,TS34259,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,2,Tree
151.219184,-33.87513396,38118,TS32653,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,2,Tree
151.194684,-33.88158299,38212,TS22861,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,10,Tree
151.194638,-33.88114199,38213,TS22862,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,2,Tree
151.194781,-33.88251599,38214,TS22869,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,6,Tree
151.1949809,-33.88183396,38218,TS24648,Street Tree,Jacaranda mimosifolia,Jacaranda,13,15,11,Tree
151.195126,-33.88172103,38219,TS24652,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,7,Tree
151.196691,-33.88158199,38220,TS34143,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,1,Tree
151.194772,-33.88243804,38235,TS22864,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,10,Tree
151.219817,-33.87163902,38415,TP03349,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,6,Tree
151.22083,-33.87765107,38480,TS24553,Street Tree,Jacaranda mimosifolia,Jacaranda,8,5,5,Tree
151.2205608,-33.87894993,38482,TS24556,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,7,Tree
151.1966,-33.88159103,38537,TS24659,Street Tree,Jacaranda mimosifolia,Jacaranda,4,7,6,Tree
151.2208039,-33.87756999,38613,TS24554,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,6,Tree
151.2206428,-33.87860548,38619,TS24571,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,4,Tree
151.21931,-33.87243894,38696,TS35321,Street Tree,Jacaranda mimosifolia,Jacaranda,11,14,16,Tree
151.1954409,-33.88171202,38705,TS24656,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,10,Tree
151.195336,-33.88171905,38706,TS24655,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,8,Tree
151.1950791,-33.88182494,38707,TS24649,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,9,Tree
151.194944,-33.881729,38708,TS24650,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,7,Tree
151.1969429,-33.88155502,38709,TS24660,Street Tree,Jacaranda mimosifolia,Jacaranda,7,10,7,Tree
151.194876,-33.88083492,38760,TS24940,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.196097,-33.88064396,38761,TS24942,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,4,Tree
151.1953049,-33.88080405,38856,TS24937,Street Tree,Jacaranda mimosifolia,Jacaranda,6,7,6,Tree
151.1954811,-33.88079104,38857,TS24938,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.1957361,-33.88077403,38858,TS24939,Street Tree,Jacaranda mimosifolia,Jacaranda,7,10,8,Tree
151.196401,-33.88065302,38859,TS24944,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,4,Tree
151.196039,-33.880669,38860,TS24941,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.195008,-33.88094497,38913,TS24935,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,6,Tree
151.195021,-33.88082704,38915,TS24936,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,4,Tree
151.2146967,-33.87755756,38971,TS25248,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.2147293,-33.87738445,38972,TS25249,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,9,Tree
151.21459,-33.8779948,38973,TS25252,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,13,Tree
151.2146102,-33.87787787,38974,TS25255,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,4,Tree
151.2146519,-33.87766296,38975,TS34815,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,1,Tree
151.2150495,-33.87600653,39077,TS25244,Street Tree,Jacaranda mimosifolia,Jacaranda,13,15,18,Tree
151.2144727,-33.87778642,39079,TS25251,Street Tree,Jacaranda mimosifolia,Jacaranda,11,15,15,Tree
151.2147094,-33.87746405,39080,TS25254,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,8,Tree
151.2150731,-33.87590173,39114,TS25243,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,12,Tree
