id,lat,lon,name
2091828066,-37.8633606,145.0801815,The Red Balloon Childrens Wear
2093038225,-37.8263636,144.9676462,Burnely Tunnel Ventilation Stack/ The Red Monolith
2101661668,-32.3661975,115.7558768,Red Rooster
2108103235,-38.0082424,145.1073926,Red Pillar Cafe
2125895437,-37.8186494,145.3164598,Red Rooster
2128076149,-27.4277072,153.0464097,Red Rooster
2131830393,-33.757527,150.8942038,Red Rooster
2155949131,-37.8093211,145.1400639,Red Rooster
2190848090,-33.7767536,150.8054985,Site of Historic Red Cow Inn
2201035397,-28.859964,153.5596042,Red Rooster
2204204452,-11.099474,142.7727577,Red Cliffs
2233387578,-37.7853855,144.9818545,Red Gallery
2259723329,-38.1070133,147.0685487,Red Rooster
2287653811,-34.905948,138.59488,Ruby Red Flamingo
2291428397,-27.711551,114.1652886,Red Bluff
2293120837,-34.9240433,138.60361,Red Cross Blood Donation Centre
2293177879,-33.7332968,151.1300362,Red Light Camera
2318284192,-29.7750035,151.8993441,Red Range
2321392136,-28.8024004,151.8667531,Just Red Wines
2337743127,-33.8966992,151.1801764,Red Post Box
2337862016,-35.3411221,149.1311548,Red Hill Post Office
2340335449,-38.0551742,147.5258305,Red Bluff campsite
2344472335,-23.6967874,133.8790907,Red Rooster
2345091145,-37.819178,144.952273,Red Rooster
2345196458,-34.7109168,144.3867543,Red Hill
2347307968,-37.8934209,145.9996934,Little Red Duck Cafe
2353455954,-22.2454187,133.4204997,Red Centre Farm Store
2374891938,-22.4866758,147.9635973,Red Hiding Hood
2376922818,-22.8717515,147.2432371,Red Mountain
2406002087,-37.6597907,145.0300699,Red Rooster
2425374371,-43.03726,146.2775861,Red Knoll Lookout
2451279438,-26.4663306,146.2318095,Red Lizard Campground
2468651035,-38.1100612,145.2815495,Red Rooster
2470641476,-20.0744293,146.2573754,Red Rooster
2481057697,-32.5316879,115.7200318,Red Rooster
2493012604,-37.4237431,143.8945542,Red Fox Deli
2500250136,-38.1117813,145.1404979,Red Door
2522880855,-38.381195,145.02529,Red Hill
2573959554,-33.8917755,151.0577726,Red Rooster
2577712858,-29.9541611,151.2112449,Red Rose Cafe
2590173757,-32.0273181,115.950416,Red Turban Indian Restaurant
2624220763,-27.8677855,153.3497074,Red Rock
2690703328,-37.1489159,146.4454937,Stop 9 (Red Route)
2690704013,-37.1477886,146.446304,Stop 8 (Red Route)
2690704861,-37.1470894,146.4459049,Stop 11 (Red Route)
2690705019,-37.1478898,146.4455437,Stop 10 (Red Route)
2699627861,-33.6088514,150.8197953,Red Rooster
2718550612,-22.2530383,149.6028936,North Red Bluff
2718550616,-22.2833804,149.5997994,South Red Bluff
2718727930,-42.8335143,147.4672773,Red Square Cafe
2744317465,-21.6940546,148.0605871,Red Hill Homestead
2746896713,-41.0509774,145.9054481,Australian Red Cross
2763406205,-37.826644,145.058189,Red Engine
2786901050,-33.7296027,150.9215315,Red Rooster
2787195695,-33.8922959,151.1723325,Red Post Box
2787195701,-33.8941795,151.1737031,Red Post Box
2787195708,-33.8913741,151.1761412,Red Post Box
2787409644,-33.8893614,151.1723244,Red Post Box
2787409651,-33.8928102,151.1683923,Red Post Box
2789598742,-33.8948731,151.1644814,Red Post Box
2789598743,-33.8931483,151.1641405,Red Post Box
2805261001,-34.8448149,138.5038925,Red Lime Shack
2805777901,-27.4765236,153.0209564,Red Note Cafe
2842153021,-15.75,144.2833333,Red Bluff
2842153022,-16.8505556,145.6722222,Red Peak
2843803868,-29.9826244,153.2303116,Red Rock-Corindi Surf Lifesaving Club
2844251502,-18.2016667,144.0880556,Red Knob
2844263972,-21.1380556,140.3036111,Red Rock
2844415820,-25.4666667,152.2666667,Red Rock
2844415830,-25.3883333,151.2775,The Red Mountain
2854455833,-33.901729,150.9998277,Red Rooster
2936494263,-37.8052374,144.9940645,Red Bird Cafe
2938842660,-43.54286,146.29061,Red Point
2947494495,-22.0079149,148.2706532,Red Mountain
2948815783,-31.4931395,147.1040809,Red Tank
2971216628,-31.6842198,138.5041627,Red Range Camp
2973139621,-35.22495,148.30615,Red Hill
2990681903,-20.5309899,147.5094812,Red Hill
3002570230,-35.05139,148.91618,Red Hill
3002570676,-36.80056,148.37214,The Red Hill
3003994246,-36.1171985,146.8907972,Red Rooster
3005052295,-35.964334,146.9442069,Red Hill
3008339663,-34.66924,150.43672,Red Hill
3008339664,-37.15393,146.30218,Red Hill
3008339665,-37.38837,145.1084,Red Hill
3008339666,-37.4170812,144.4589148,Red Hill
3008339667,-37.53704,146.53408,Red Hill
3008339668,-38.1163,145.81829,Red Hill
3008760527,-42.44933,147.84208,Red Hill
3008760528,-41.79803,147.97325,Red Rock
3008903089,-32.79715,138.06653,Red Cliffs
3008903090,-32.18479,139.11721,Red Hill
3008903091,-32.1871,137.3536,Red Hill
3008903092,-32.60157,136.99165,Red Hill
3008903093,-32.96224,139.20498,Red Hill
3008903094,-37.26221,142.595,Red Man Bluff
3008903095,-32.75421,137.43417,Red Rock Hill
3008903096,-37.2132,142.28276,Red Rock
3012129849,-37.817456,144.9531153,Red Rooster
3019437865,-27.30968,149.27213,Red Cap Hill
3019437866,-33.75628,148.32306,Red Cliff Mountain
3019437867,-30.02223,152.49157,Red Herring Hill
3019437868,-29.37322,151.34946,Red Hill
3019437869,-29.96086,151.2811,Red Hill
3019437870,-31.69136,141.38328,Red Hill
3019437871,-32.5188,150.14026,Red Hill
3019437872,-32.72084,151.37658,Red Hill
3019437873,-30.62071,150.92471,Red Jack Mountain
3019437874,-31.84675,151.1322,Red Knob
3019437875,-29.10076,151.87585,Red Rock Peak
3019437876,-32.10794,150.72159,Red Top Hill
3020054113,-30.28065,138.3026,Red Hill
3020054114,-30.33555,135.39549,Red Hill
3020054115,-30.48189,139.17144,Red Hill
3020054116,-26.19111,127.35863,Red Rock Hill
3020054117,-26.05908,127.63796,Red Rock
3020054118,-30.78929,137.49322,Red Sandhill
3020142076,-28.98882,118.34863,Red Bluff
3020142077,-21.73697,119.12366,Red Granite Hill
3020142078,-26.923,117.21246,Red Granite Rock
3020142079,-34.3785092,117.79192,Red Gum Hill
3020142080,-19.79112,120.56064,Red Hill
3020142081,-20.58137,118.82185,Red Hill
3020142082,-20.82883,118.04375,Red Hill
3020142083,-20.96405,117.53006,Red Hill
3020142084,-22.0398,119.44093,Red Hill
3020142085,-22.11311,116.04894,Red Hill
3020142086,-23.59901,120.31965,Red Hill
3020142087,-24.86157,121.67969,Red Hill
3020142088,-25.63258,117.9539,Red Hill
3020142089,-26.35384,123.1882,Red Hill
3020142090,-27.16088,121.23871,Red Hill
3020142091,-28.30881,123.189,Red Hill
3020142092,-29.35191,121.54705,Red Hill
3020142093,-31.21027,121.67364,Red Hill
3020142094,-31.38306,116.10711,Red Hill
3020142095,-31.84759,116.08251,Red Hill
3020142096,-33.80872,116.72444,Red Hill
3020142097,-28.18476,119.71427,Red Knob
3020142098,-31.84643,116.84157,Red Knob
3020142099,-25.4737051,117.7930535,Red Peak
3020142100,-34.03367,119.43301,Red Peak
3020142101,-28.61871,124.41389,Red Table Hill
3020151630,-15.59022,136.89827,Red Bluff
3020151631,-19.54284,133.96771,Red Bluff
3020151632,-16.09234,124.59151,Red Cone Hill
3020151933,-14.05118,134.34164,Red Hill
3020151934,-15.0098,128.43066,Red Hill
3020151935,-15.35208,128.1413,Red Hill
3020151936,-16.93306,129.01068,Red Hill
3020151937,-17.21889,130.02063,Red Hill
3020151938,-17.5029,130.69564,Red Hill
3020151939,-18.08638,125.88764,Red Hill
3020387575,-21.87144,139.80904,Big Red Bluff
3020388454,-21.85733,139.79943,Little Red Bluff
3020388542,-15.08444,145.2523,Red Hill
3020493588,-25.77602,113.70474,Red Cliff Bay
3020493589,-35.8071,138.11267,Red House Bay
3020493590,-19.200518,147.0185255,Red Rock Bay
3039225306,-33.7462794,150.7396121,Red Rooster
3068360652,-31.76097,138.63068,Red Gap
3068360653,-34.36163,117.80797,Red Gum Pass
3081156083,-33.9509003,115.075585,Red Dot
3085485807,-23.1293443,150.7484593,Red Rooster
3085768778,-37.6947536,144.5663571,Red Post Box
3088512090,-32.0145843,115.9300245,Australian Red Cross Blood Service
3116198605,-33.7971466,151.003829,Salvation Army Red Shield
3127214728,-23.5853599,148.8838574,Red Rooster
3128386597,-37.733659,144.7417207,Red Beetle Cafe
3136293143,-25.2878544,152.8380967,Red Rooster
3145336398,-27.4545228,153.0071405,Red Hill
3174722379,-35.2057039,150.2197536,Red Johnny's Cave
3227713126,-35.4158245,141.1023163,Red Gums
3231017952,-12.4642257,130.8430444,Australian Red Cross
3239361121,-30.3176914,153.0900778,Red Rooster
3240504916,-38.4105875,145.37835,Red Bluff
3267633275,-28.6893847,153.6085854,Little Red Chilli
3280746135,-32.0730201,115.9253578,Red Rooster
3285314897,-32.3921247,142.4173168,Red Sand Takeaway
3286786887,-23.0601502,133.7585594,Red Rock Bore
3306514801,-15.2093787,128.1114784,Red Head
3318824781,-20.0103457,148.2373835,Red Rooster
3320287137,-23.4454283,150.8164521,Red Hill
3360745873,-37.8049935,144.9910453,Red Berry
3379199182,-37.6554925,146.2949771,Red Jacket Cemetery
3385751736,-38.0609805,145.4552238,Red Rooster
3395158214,-37.7841433,144.9829638,Red Olive
3417276621,-23.4328628,150.4535106,Red Rooster
3446089255,-37.7167459,145.1004874,Australia Post - Red Post Box
3447919627,-23.3779637,150.495206,Australian Red Cross
