x,y,objectid,asset_id,tree_type,species_name,common_name,tree_height,tree_canopy_ew,tree_canopy_ns,tree_status
151.211186249517,-33.8715163999686,15986,TP08973,Park Tree,Jacaranda mimosifolia,Jacaranda,16,20,18,Tree
151.204811853385,-33.8583023341275,16164,TP12083,Street Tree,Jacaranda mimosifolia,Jacaranda,12,14,16,Tree
151.207111045072,-33.922577104354,16227,TS07239,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,6,Tree
151.183122416707,-33.9054553674317,16250,TP02105,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,10,Tree
151.211055439393,-33.8720553660854,16357,TP08026,Park Tree,Jacaranda mimosifolia,Jacaranda,9,5,6,Tree
151.187895124703,-33.8926637953397,16435,TS08174,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.187847333962,-33.8924950086205,16436,TS08176,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,4,Tree
151.201837172009,-33.8947194929252,16532,TS08474,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,10,Tree
151.204033077393,-33.877938144788,16568,TS18410,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,5,6,Tree
151.211324197558,-33.8715885584154,16589,TP08852,Park Tree,Jacaranda mimosifolia,Jacaranda,15,14,13,Tree
151.221198632695,-33.8710980458927,16629,TP03006,Park Tree,Jacaranda mimosifolia,Jacaranda,8,7,8,Tree
151.189594026755,-33.8774527569351,16635,TP12137,Park Tree,Jacaranda mimosifolia,Jacaranda,7,4,5,Tree
151.185482457332,-33.9058291273526,16765,TS06944,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,8,Tree
151.185350097269,-33.9057775815724,16766,TS06927,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,5,Tree
151.184710561922,-33.9056429949056,16769,TS06931,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,1,Tree
151.18682308249,-33.905975207409,16770,TS06969,Street Tree,Jacaranda mimosifolia,Jacaranda,11,11,10,Tree
151.186859316071,-33.9059852091268,16771,TS06970,Street Tree,Jacaranda mimosifolia,Jacaranda,11,8,8,Tree
151.187374528844,-33.9060668264476,16772,TS06975,Street Tree,Jacaranda mimosifolia,Jacaranda,11,5,6,Tree
151.187841593527,-33.9063794787421,16773,TS06979,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,8,Tree
151.18624447649,-33.905935396274,16775,TS35417,Street Tree,Jacaranda mimosifolia,Jacaranda,6,1,3,Tree
151.179633096071,-33.8996412203402,16779,TS08643,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,10,Tree
151.180013776887,-33.8995785855532,16783,TS08657,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.179297670794,-33.8994571775591,16784,TS31459,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,3,Tree
151.206403939631,-33.8926076615889,16804,TS08848,Street Tree,Jacaranda mimosifolia,Jacaranda,11,13,13,Tree
151.206489371148,-33.8927879910994,16816,TS08899,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,5,Tree
151.203133348258,-33.9095509819154,16826,TS08904,Street Tree,Lagerstroemia indica,Crepe Myrtle,8,7,7,Tree
151.204130428182,-33.9095443370265,16830,TS31461,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,3,3,Tree
151.202863292831,-33.9204345082329,16842,TS09050,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,5,5,Tree
151.203202364348,-33.9204718294864,16845,TS09060,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,5,Tree
151.206419214902,-33.9033612981241,16875,TS09229,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,4,4,Tree
151.204044822301,-33.8779916088994,17070,TS18405,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,7,8,Tree
151.20670841568,-33.8731013112405,17116,TP13941,Street Tree,Jacaranda mimosifolia,Jacaranda,14,15,16,Tree
151.229121504674,-33.8880719331288,17501,TS04296,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,10,Tree
151.210681718807,-33.8858293682007,17517,TS04400,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,4,Tree
151.210472902522,-33.8862088532248,17518,TS04407,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,9,Tree
151.22620072693,-33.8853928466563,17543,TS03377,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,4,Tree
151.225872700098,-33.8866035831672,17546,TS03392,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,8,Tree
151.213666914826,-33.9014066208531,17554,TS32085,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.22309794637,-33.8842728879085,17566,TP04253,Street Tree,Jacaranda mimosifolia,Jacaranda,11,8,12,Tree
151.192950095627,-33.8674020983299,17593,TS19443,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,5,Tree
151.193504307318,-33.8671818146531,17594,TS19446,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,4,Tree
151.195255426215,-33.8757703107575,17605,TS17515,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,8,Tree
151.194376846657,-33.8713455854386,17676,TS19962,Street Tree,Jacaranda mimosifolia,Jacaranda,10,13,11,Tree
151.193943053412,-33.8705952916691,17677,TS19963,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.197266465595,-33.8801543459454,17697,TS20057,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,5,Tree
151.190655655001,-33.86911067652,17753,TS20402,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,10,Tree
151.19048135983,-33.8688666309346,17755,TS20411,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.190622739144,-33.868969792284,17756,TS20412,Street Tree,Jacaranda mimosifolia,Jacaranda,11,7,11,Tree
151.18996418086,-33.8690728364904,17757,TS20425,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,8,Tree
151.190404742351,-33.8686708200735,17758,TS20416,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.190555012492,-33.8694180442586,17759,TS20404,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,2,Tree
151.216311080922,-33.8717468844618,17863,TS32192,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,7,Tree
151.204014220051,-33.8777855658343,17975,TS21702,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,3,7,Tree
151.215928393598,-33.8721260273705,18023,TP14165,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,4,5,Tree
151.206917792703,-33.9001939891204,18120,TS09900,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.207006722149,-33.899830620834,18121,TS09904,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,6,6,Tree
151.207048812374,-33.8995402425854,18122,TS09907,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,5,5,Tree
151.193451820357,-33.9032231492382,18169,TS10194,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,5,Tree
151.194415246842,-33.9019472556255,18171,TS10149,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,4,Tree
151.194059360357,-33.9025262717771,18172,TS35469,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,2,Tree
151.192055478738,-33.9045237893105,18175,TS10223,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,7,Tree
151.192493654153,-33.9042638490463,18181,TS10205,Street Tree,Jacaranda mimosifolia,Jacaranda,6,2,3,Tree
151.19239443387,-33.9041433636085,18182,TS32711,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,4,4,Tree
151.191940647602,-33.9048608852216,18183,TS10256,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.190023585585,-33.9069260996706,18184,TS10286,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,6,Tree
151.190804015856,-33.9058599955243,18188,TS10273,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,7,Tree
151.190909240525,-33.905982914932,18189,TS10318,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.194101824292,-33.8982207441916,18236,TS10552,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,14,Tree
151.210988539365,-33.8955177062291,18336,TS10997,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,3,Tree
151.210957519722,-33.8956930047339,18337,TS10998,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,4,4,Tree
151.222526875022,-33.8840530997493,18399,TP04262,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,10,Tree
151.193172306196,-33.867419334171,18417,TS19433,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,4,Tree
151.193544498195,-33.867270053085,18418,TS19442,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.195668352296,-33.8765532078749,18451,TS19512,Street Tree,Jacaranda mimosifolia,Jacaranda,16,18,10,Tree
151.180164489029,-33.9008573065739,18528,TS32948,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,9,Tree
151.185507842635,-33.9021768477438,18532,TS04612,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,8,Tree
151.185618825996,-33.9021907465379,18533,TS04613,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,12,Tree
151.186286244056,-33.9022893087049,18534,TS04631,Street Tree,Jacaranda mimosifolia,Jacaranda,6,8,6,Tree
151.186392477413,-33.9022977264418,18535,TS04632,Street Tree,Jacaranda mimosifolia,Jacaranda,9,12,6,Tree
151.186376162892,-33.9023889220353,18536,TS04625,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,8,Tree
151.186482068709,-33.902407704818,18537,TS04626,Street Tree,Jacaranda mimosifolia,Jacaranda,12,11,9,Tree
151.187873380665,-33.9026090739352,18538,TS04650,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,9,Tree
151.189279515391,-33.9026979285278,18539,TS04659,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.187243463367,-33.9025012434259,18540,TS33187,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,8,Tree
151.190269126951,-33.9028361034032,18541,TS04672,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,10,Tree
151.190380314529,-33.9028557720348,18542,TS04673,Street Tree,Jacaranda mimosifolia,Jacaranda,12,11,10,Tree
151.227177270072,-33.8714335526177,18686,TS22407,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,9,Tree
151.194605378873,-33.8808043930074,18737,TS22849,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.194689465919,-33.8815702997598,18738,TS22861,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,10,Tree
151.186674755521,-33.89137231274,18838,TS23480,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,6,Tree
151.18673710121,-33.8913744028678,18839,TS23482,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.187111913724,-33.8913673861709,18840,TS23483,Street Tree,Jacaranda mimosifolia,Jacaranda,7,9,9,Tree
151.182834878645,-33.891292275011,18841,TS23478,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,9,Tree
151.18540053057,-33.8912416409313,18842,TS23477,Street Tree,Jacaranda mimosifolia,Jacaranda,11,9,11,Tree
151.186250188331,-33.8913851780983,18843,TS23507,Street Tree,Jacaranda mimosifolia,Jacaranda,14,16,17,Tree
151.183166080437,-33.8914755242387,18844,TS23514,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,6,Tree
151.183518463548,-33.8912718798833,18845,TS23504,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,11,Tree
151.186466416771,-33.8913762788273,18846,TS23506,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,4,Tree
151.184940438708,-33.8914052896104,18847,TS34413,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,9,Tree
151.216288739651,-33.872368583991,18849,TS23524,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,9,Tree
151.21617082826,-33.8723463170468,18850,TS23518,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,7,Tree
151.217008744765,-33.8724816246279,18854,TS23539,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,10,Tree
151.219032423938,-33.8726763652393,18856,TS23549,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,9,Tree
151.220362388149,-33.872887294699,18858,TS23571,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,11,Tree
151.206945423848,-33.9221855934233,18928,TS07232,Street Tree,Brachychiton acerifolius,Jacaranda,3,1,1,Tree
151.192561267435,-33.9145325322075,18956,TS07403,Street Tree,Jacaranda mimosifolia,Jacaranda,9,5,8,Tree
151.192612908421,-33.9145660232017,18957,TS07404,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,6,Tree
151.193218442549,-33.9148343392798,18958,TS07407,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,8,Tree
151.187773291166,-33.892754430681,19068,TS08134,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,5,Tree
151.187874209336,-33.8930442004918,19070,TS08160,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,5,6,Tree
151.179916994027,-33.8996345054698,19147,TS08648,Street Tree,Lagerstroemia indica,Crepe Myrtle,10,8,8,Tree
151.179990857874,-33.899440912836,19149,TS08654,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,5,Tree
151.179427588315,-33.8996178934595,19153,TS08655,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,2,Tree
151.180104683688,-33.8994531452436,19154,TS08656,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,5,Tree
151.206464963073,-33.8928950328289,19186,TS08854,Street Tree,Jacaranda mimosifolia,Jacaranda,12,13,14,Tree
151.197788446847,-33.8800512499982,19200,TS34672,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,6,Tree
151.190632738202,-33.8695613900623,19260,TS20398,Street Tree,Jacaranda mimosifolia,Jacaranda,12,4,5,Tree
151.190666201129,-33.8692512322375,19261,TS20401,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,10,Tree
151.1897964857,-33.8690999497884,19263,TS20421,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,11,Tree
151.209577453707,-33.8914125898245,19382,TS11507,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.208120491203,-33.8994668385476,19413,TS11599,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,7,Tree
151.21594238702,-33.8721133350699,19651,TP14164,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,4,3,Tree
151.216012250832,-33.8720288614125,19652,TP10106,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,2,Tree
151.195913410326,-33.8813922832035,19711,TS22225,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,11,Tree
151.196175466981,-33.8829132964546,19713,TS22242,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,7,Tree
151.196197351241,-33.8830293099972,19714,TS22240,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,4,Tree
151.226715382858,-33.8707312985728,19740,TS35012,Street Tree,Jacaranda mimosifolia,Jacaranda,11,9,9,Tree
151.200076728533,-33.8866474753923,19789,TS22686,Street Tree,Jacaranda mimosifolia,Jacaranda,13,12,11,Tree
151.199957405894,-33.8867328396942,19790,TS22690,Street Tree,Jacaranda mimosifolia,Jacaranda,13,7,10,Tree
151.194755466779,-33.8822042875142,19823,TS22872,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,10,Tree
151.18340707026601,-33.8914564453069,19931,TS23486,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.185155269241,-33.8914113408564,19932,TS23487,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,7,Tree
151.186155276892,-33.8913891006373,19933,TS23481,Street Tree,Jacaranda mimosifolia,Jacaranda,15,12,13,Tree
151.185812451194,-33.8912336419368,19934,TS23465,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,12,Tree
151.18626866633,-33.8912223262051,19935,TS23466,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,9,Tree
151.183961049603,-33.8912710121894,19936,TS23473,Street Tree,Jacaranda mimosifolia,Jacaranda,15,16,15,Tree
151.183328978531,-33.8912790944424,19937,TS23510,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,8,Tree
151.184058404002,-33.8914272755559,19938,TS34138,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.185248427904,-33.8913982857354,19939,TS34633,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.217487469196,-33.8725422958546,19944,TS34634,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,4,4,Tree
151.217962414932,-33.8725143592929,19947,TS34635,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,3,3,Tree
151.220461454186,-33.8730102808496,19949,TS34141,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.219613808002,-33.8781779229864,20018,TS23963,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,11,Tree
151.219822425657,-33.8716263392601,20089,TP03349,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,8,Tree
151.218626436071,-33.877251265078,20102,TS32658,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,1,2,Tree
151.220809331578,-33.8775573014405,20130,TS24554,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,7,Tree
151.220566187141,-33.8789372451612,20132,TS24556,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,7,Tree
151.19544637114,-33.8816993376077,20147,TS24656,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,10,Tree
151.195084506704,-33.8818122539683,20148,TS24649,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,9,Tree
151.194949436264,-33.8817163136421,20149,TS24650,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,7,Tree
151.196948380441,-33.8815423365846,20150,TS24660,Street Tree,Jacaranda mimosifolia,Jacaranda,7,10,7,Tree
151.195310346564,-33.8807913679004,20240,TS24937,Street Tree,Jacaranda mimosifolia,Jacaranda,6,7,6,Tree
151.195486523766,-33.8807783487204,20241,TS24938,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.190333844668,-33.8686291102902,20265,TP15009,Park Tree,Jacaranda mimosifolia,Jacaranda,16,14,15,Tree
151.215068377326,-33.8758920560336,20312,TS25243,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,12,Tree
151.215048935242,-33.8759846538927,20313,TS25244,Street Tree,Jacaranda mimosifolia,Jacaranda,13,15,18,Tree
151.227897238398,-33.8727515324848,20330,TS25378,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,9,Tree
151.228181622392,-33.8726123352373,20332,TS25382,Street Tree,Jacaranda mimosifolia,Jacaranda,14,20,23,Tree
151.228385617553,-33.8724030879561,20333,TS25386,Street Tree,Jacaranda mimosifolia,Jacaranda,15,16,14,Tree
151.226458787643,-33.874998182809,20335,TS25423,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,6,Tree
151.226984318677,-33.8747935664906,20336,TS25402,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,6,Tree
151.226905091879,-33.874536691209,20337,TS25407,Street Tree,Jacaranda mimosifolia,Jacaranda,13,14,14,Tree
151.227027207902,-33.8742828037835,20338,TS25412,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,6,Tree
151.227250208919,-33.8737351363645,20341,TS25396,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,4,Tree
151.227288441964,-33.8736689573168,20342,TS25397,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.218044562125,-33.8776266318348,20391,TS25731,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,7,Tree
151.227856580749,-33.873630510678,20415,TS32377,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.228477417927,-33.8754936093672,20419,TS25941,Street Tree,Jacaranda mimosifolia,Jacaranda,12,11,14,Tree
151.192953589265,-33.8665747127297,20493,TP12251,Park Tree,Jacaranda mimosifolia,Jacaranda,9,14,12,Tree
151.185168462326,-33.8743053202261,20530,TS34154,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,3,3,Tree
151.180000400116,-33.8744493742474,20538,TS26491,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,2,Tree
151.180071442687,-33.8745504263654,20539,TS26493,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,5,Tree
151.180238410255,-33.8747313465233,20541,TS26475,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.182126333132,-33.8752081039653,20546,TS26534,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,6,6,Tree
151.180102880578,-33.8770615059053,20553,TS26568,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,8,Tree
151.181862385614,-33.8848724462444,20559,TP11451,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.184484552588,-33.8749752438419,20590,TS26776,Street Tree,Lagerstroemia indica,Crepe Myrtle,9,10,7,Tree
151.181334388694,-33.8777072112814,20592,TS26782,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,2,2,Tree
151.181291686917,-33.8776459841645,20593,TS26781,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,1,Tree
151.181595453473,-33.8780292879836,20594,TS39390,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,2,1,Tree
151.18214128987,-33.8787181550673,20595,TS26800,Street Tree,Lagerstroemia indica,Crepe Myrtle,10,8,9,Tree
151.182264242536,-33.8787014837835,20596,TS26796,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,2,2,Tree
151.181358677711,-33.8785495212877,20605,TS26870,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,3,Tree
151.181076983853,-33.8787001904522,20606,TS26871,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,4,5,Tree
151.182333453847,-33.8779053697626,20608,TS26892,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,5,Tree
151.182104447003,-33.8780340949844,20609,TS26879,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,3,Tree
151.182064436881,-33.8779733587144,20610,TS39392,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.18243644384,-33.8777543154689,20611,TS26881,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,1,1,Tree
151.194498429861,-33.8797432824661,20638,TS27013,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,10,Tree
151.185945991684,-33.8838038598151,20670,TS32342,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,3,3,Tree
151.187346408883,-33.883770100895,20674,TR1,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,9,Tree
151.189587435242,-33.8838852967754,20676,TS33000,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,2,3,Tree
151.189398576953,-33.8793557078427,20687,TS27245,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,3,3,Tree
151.183314378932,-33.8740223507947,20691,TS27291,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,6,5,Tree
151.183458385692,-33.8739453918861,20692,TS27276,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,9,7,Tree
151.184155832484,-33.8735600814707,20694,TS27280,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,3,4,Tree
151.184463976505,-33.8733794059708,20695,TS27292,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.183212365538,-33.8740715240856,20696,TS27290,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,2,5,Tree
151.177665379031,-33.8825193872868,20710,TS27377,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,4,Tree
151.189357492855,-33.8768022834537,20714,TS40934,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,7,Tree
151.190378289827,-33.8778763743304,20716,TS27431,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,2,Tree
151.190727928509,-33.8784956838819,20717,TS27450,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.190740997396,-33.8783375305763,20718,TS27454,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,5,Tree
151.219543505331,-33.8785592462775,20741,TS34808,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,2,Tree
151.18694892858,-33.8814315475931,20748,TS27528,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,2,2,Tree
151.187774539836,-33.8820124220915,20749,TS27529,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,2,Tree
151.188553558474,-33.8825475191794,20750,TS27533,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,5,5,Tree
151.189903485313,-33.8834954313231,20755,TS27574,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,5,6,Tree
151.184627454819,-33.8753485950565,20782,TS27669,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,7,8,Tree
151.184233591198,-33.8755794966031,20783,TS27672,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,2,3,Tree
151.184185940838,-33.8757466977802,20784,TS31754,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.184051376242,-33.8757962936704,20785,TS39439,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,1,1,Tree
151.185185622591,-33.8750266025193,20786,TS27674,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,5,6,Tree
151.186342413629,-33.8742838336285,20787,TS27681,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,4,Tree
151.186878400884,-33.8740336456394,20789,TS27682,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.192649507041,-33.8820175863361,20826,TS27952,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,6,5,Tree
151.194603838535,-33.8817755429686,20830,TS27976,Street Tree,Jacaranda mimosifolia,Jacaranda,15,15,14,Tree
151.188249516515,-33.8789482710803,20834,TS27982,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,3,Tree
151.17848381166,-33.8825249998689,20843,TS28030,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,5,Tree
151.180659843401,-33.8812332294419,20844,TS28036,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,4,4,Tree
151.184249728096,-33.8793338467613,20846,TS28057,Street Tree,Lagerstroemia indica,Crepe Myrtle,4,3,2,Tree
151.18408798724,-33.8794258744937,20847,TS28059,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,3,4,Tree
151.183982359843,-33.8794718389223,20848,TS28061,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,5,4,Tree
151.180854525572,-33.8836996470679,20850,TS28082,Street Tree,Lagerstroemia indica,Crepe Myrtle,7,6,6,Tree
151.18086734212,-33.8835542961958,20854,TS28088,Street Tree,Lagerstroemia indica,Crepe Myrtle,8,7,6,Tree
151.180917341478,-33.8836232959775,20855,TS28089,Street Tree,Lagerstroemia indica,Crepe Myrtle,6,6,6,Tree
151.180903795293,-33.8837571840357,20856,TS28084,Street Tree,Lagerstroemia indica,Crepe Myrtle,3,1,1,Tree
151.181380364133,-33.8842062518898,20857,TS40967,Street Tree,Lagerstroemia indica,Crepe Myrtle,2,2,2,Tree
151.186948775611,-33.8781733877501,20861,TS28132,Street Tree,Lagerstroemia indica,Crepe Myrtle,5,7,7,Tree
151.186515043006,-33.8778918833707,20863,TS28120,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,3,Tree
151.186438122781,-33.8777820014513,20864,TS28121,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,7,Tree
